91,1,433,297,1.000000
91,1,433,297,0.999221
91,1,433,297,0.997172
88,1,430,297,0.996865
91,1,433,297,0.980448
91,1,433,297,0.798725
92,2,433,297,0.995753
93,2,433,296,0.994294
93,2,433,296,0.993962
96,2,428,289,0.987694
97,2,425,285,0.943305
101,3,424,282,0.904197
100,2,422,281,0.884443
103,3,424,281,0.867668
103,-3,427,278,0.904686
104,-6,429,276,0.909760
106,-4,431,278,0.914824
116,1,429,272,0.771683
117,10,433,283,0.810399
131,26,419,275,0.710682
136,41,449,312,0.794203
149,54,453,317,0.708834
153,64,456,326,0.797381
159,82,463,344,0.541778
166,93,467,352,0.529156
151,91,493,387,0.772659
153,94,495,390,0.768511
158,103,500,399,0.760723
161,107,502,402,0.753296
168,114,499,400,0.754895
170,116,494,397,0.814193
169,115,490,393,0.792254
166,114,487,392,0.783378
163,112,485,390,0.822467
158,103,484,385,0.789203
156,96,480,376,0.796656
142,86,469,369,0.673097
145,88,467,367,0.717627
142,86,466,366,0.661417
121,76,463,372,0.731700
123,78,466,375,0.685205
125,79,469,377,0.700953
131,92,474,389,0.714965
133,101,474,397,0.707745
128,102,467,396,0.750119
121,91,463,387,0.830975
117,85,459,381,0.829661
113,79,457,377,0.863451
118,79,462,377,0.852735
118,78,462,376,0.857948
114,69,458,367,0.879161
110,70,455,369,0.843204
114,76,460,376,0.832598
119,79,461,376,0.771025
108,63,452,362,0.773493
112,68,456,367,0.772080
115,69,457,366,0.745375
109,61,456,362,0.751296
113,63,460,364,0.759664
109,58,455,358,0.761975
112,59,459,360,0.777581
116,62,462,363,0.783275
112,54,459,355,0.789385
115,56,462,357,0.840526
115,53,460,352,0.831400
109,45,455,345,0.842200
131,56,454,335,0.799866
127,58,450,337,0.857268
118,49,444,331,0.803778
116,49,446,334,0.794547
101,41,443,337,0.684646
102,47,425,326,0.767828
105,47,432,330,0.643153
108,48,435,331,0.657279
103,43,427,323,0.695593
64,16,440,341,0.678706
91,16,433,312,0.742944
97,21,436,315,0.991051
93,16,433,310,0.990135
91,14,433,310,0.993448
91,14,434,311,0.994992
94,16,437,313,0.995444
94,16,435,312,0.996245
94,14,434,310,0.990757
86,14,430,312,0.670607
82,12,431,315,0.823243
81,13,434,320,0.814800
79,13,435,322,0.775866
91,16,433,312,0.685418
91,1,433,297,0.702261
108,13,421,284,0.798182
91,16,433,312,0.637392
95,19,436,314,0.581704
95,16,436,311,0.601638
76,1,418,297,0.559095
76,1,418,297,0.502385
79,4,421,300,0.545920
86,9,426,303,0.563370
91,12,428,304,0.579099
87,6,426,300,0.578767
91,1,433,297,0.680766
99,12,439,306,0.656579
110,21,444,309,0.626324
108,28,421,299,0.630813
121,16,463,312,0.739624
131,51,473,347,0.619576
143,70,484,365,0.813639
177,94,500,373,0.633055
173,110,503,396,0.660402
176,113,502,396,0.720958
173,110,503,396,0.667267
128,53,472,351,0.661011
105,43,469,358,0.679788
116,47,475,357,0.635958
178,84,479,345,0.682271
167,84,490,363,0.742801
149,66,472,345,0.705997
139,57,469,343,0.765125
169,61,482,332,0.766823
163,68,476,339,0.859049
144,52,474,338,0.654070
149,54,478,339,0.843028
152,54,480,338,0.886562
121,16,463,312,0.737354
121,14,466,313,0.952639
135,35,478,332,0.953192
151,46,493,342,0.663636
155,51,491,342,0.829987
161,55,490,340,0.848531
164,57,490,340,0.836403
169,64,488,341,0.797808
172,72,488,346,0.771514
174,76,488,348,0.715965
166,76,508,372,0.657914
161,81,503,377,0.573867
121,31,463,327,0.792280
121,9,444,288,0.795201
116,14,460,312,0.661108
159,47,482,326,0.666411
151,46,493,342,0.695104
149,44,492,341,0.777549
171,57,498,340,0.715327
171,57,498,340,0.680007
159,47,482,326,0.700685
168,47,498,333,0.637631
171,51,513,347,0.608407
155,43,498,340,0.776798
169,37,492,316,0.741834
136,31,478,327,0.608429
141,21,483,317,0.653796
151,16,493,312,0.735012
151,16,493,312,0.729447
161,21,503,317,0.640835
141,21,483,317,0.656937
149,14,476,297,0.709639
139,19,462,298,0.707833
105,11,469,326,0.674214
136,22,463,305,0.686950
144,28,463,304,0.685965
151,16,493,312,0.662109
158,19,500,315,0.829317
161,21,503,317,0.659218
161,19,495,308,0.607278
172,23,491,299,0.641215
194,27,507,298,0.634180
154,13,509,320,0.604629
149,14,476,297,0.693603
91,1,433,297,0.770627
91,16,433,312,0.667915
136,22,463,305,0.659325
151,16,493,312,0.703704
177,37,500,316,0.733378
196,47,519,326,0.6
